gene_id	cons_num	cons_bp	cons_prop
ENSG00000236444	21	1236	0.0244748
ENSG00000236446	0	0	0.0000000
ENSG00000236543	0	0	0.0000000
ENSG00000236609	22	2745	0.0543554
ENSG00000236637	5	81	0.0016039
ENSG00000236699	18	1174	0.0232471
ENSG00000236737	0	0	0.0000000
ENSG00000236761	38	2326	0.0460585
ENSG00000236782	48	3033	0.0600582
ENSG00000236980	10	678	0.0134255
ENSG00000236981	15	735	0.0145542
ENSG00000237038	0	0	0.0000000
ENSG00000237110	14	641	0.0126928
ENSG00000237136	29	2035	0.0402962
ENSG00000237172	117	7712	0.1527098
ENSG00000237190	19	1700	0.0336627
ENSG00000237247	0	0	0.0000000
ENSG00000237289	59	6567	0.1300370
ENSG00000237330	3	152	0.0030098
ENSG00000237353	5	741	0.0146730
ENSG00000237378	7	1002	0.0198412
ENSG00000237388	15	1373	0.0271876
ENSG00000237412	52	4779	0.0946318
ENSG00000237440	0	0	0.0000000
ENSG00000237441	51	5319	0.1053246
ENSG00000237452	22	2813	0.0557019
ENSG00000237489	13	2428	0.0480783
ENSG00000237515	24	1606	0.0318014
ENSG00000237521	6	334	0.0066137
ENSG00000237524	12	1276	0.0252668
ENSG00000237541	2	63	0.0012475
ENSG00000237649	2	69	0.0013663
ENSG00000237651	33	2140	0.0423754
ENSG00000237671	0	0	0.0000000
ENSG00000237693	3	373	0.0073860
ENSG00000237700	0	0	0.0000000
ENSG00000237763	23	1932	0.0382567
ENSG00000237765	26	2788	0.0552068
ENSG00000237957	13	1087	0.0215243
ENSG00000237988	3	479	0.0094850
ENSG00000238074	0	0	0.0000000
ENSG00000238083	0	0	0.0000000
ENSG00000238205	42	3323	0.0658007
ENSG00000238210	3	390	0.0077226
ENSG00000238227	21	1977	0.0391477
ENSG00000238243	7	1011	0.0200194
ENSG00000238269	11	430	0.0085147
ENSG00000239264	15	1390	0.0275242
ENSG00000239282	45	4888	0.0967902
ENSG00000239305	7	245	0.0048514
ENSG00000239306	30	1908	0.0377814
ENSG00000239382	21	2691	0.0532861
ENSG00000239388	25	2567	0.0508307
ENSG00000239389	160	9159	0.1813627
ENSG00000239395	3	500	0.0099008
ENSG00000239474	34	3737	0.0739985
ENSG00000239590	9	531	0.0105146
ENSG00000239605	40	4536	0.0898200
ENSG00000239620	7	1040	0.0205937
ENSG00000239642	47	4307	0.0852854
ENSG00000239672	23	1502	0.0297420
ENSG00000239697	29	5131	0.1016020
ENSG00000239704	9	943	0.0186729
ENSG00000239713	0	0	0.0000000
ENSG00000239732	67	5670	0.1122750
ENSG00000239779	65	6263	0.1240173
ENSG00000239789	9	1693	0.0335241
ENSG00000239810	0	0	0.0000000
ENSG00000239839	0	0	0.0000000
ENSG00000239857	40	2814	0.0557217
ENSG00000239886	11	633	0.0125344
ENSG00000239887	37	3026	0.0599196
ENSG00000239900	70	8797	0.1741946
ENSG00000239920	12	1533	0.0303558
ENSG00000239961	0	0	0.0000000
ENSG00000239998	0	0	0.0000000
ENSG00000240021	46	3499	0.0692858
ENSG00000240038	22	2056	0.0407121
ENSG00000240045	15	1104	0.0218610
ENSG00000240053	114	14524	0.2875983
ENSG00000240065	27	2155	0.0426724
ENSG00000240184	68	3907	0.0773648
ENSG00000240204	51	5119	0.1013643
ENSG00000240230	23	1036	0.0205144
ENSG00000240247	0	0	0.0000000
ENSG00000240303	57	5858	0.1159977
ENSG00000240344	38	4051	0.0802162
ENSG00000240386	10	631	0.0124948
ENSG00000240403	0	0	0.0000000
ENSG00000240432	14	834	0.0165145
ENSG00000240445	8	764	0.0151284
ENSG00000240505	5	451	0.0089305
ENSG00000240542	24	1429	0.0282965
ENSG00000240563	14	1356	0.0268510
ENSG00000240583	34	3194	0.0632463
ENSG00000240654	23	1963	0.0388705
ENSG00000240682	17	2567	0.0508307
ENSG00000240694	9	807	0.0159799
ENSG00000240720	23	2528	0.0500584
ENSG00000240747	13	1217	0.0240985
ENSG00000240764	44	6912	0.1368686
ENSG00000240771	75	9490	0.1879171
ENSG00000240849	11	2285	0.0452466
ENSG00000240857	30	3323	0.0658007
ENSG00000240871	34	2584	0.0511673
ENSG00000240891	17	900	0.0178214
ENSG00000240972	17	1338	0.0264945
ENSG00000241058	44	2695	0.0533653
ENSG00000241106	56	3839	0.0760183
ENSG00000241119	17	522	0.0103364
ENSG00000241123	33	1188	0.0235243
ENSG00000241127	22	1523	0.0301578
ENSG00000241128	3	493	0.0097622
ENSG00000241149	0	0	0.0000000
ENSG00000241186	15	1390	0.0275242
ENSG00000241224	29	2156	0.0426922
ENSG00000241233	5	425	0.0084157
ENSG00000241241	37	1774	0.0351280
ENSG00000241258	23	1399	0.0277024
ENSG00000241322	18	1331	0.0263559
ENSG00000241343	58	5332	0.1055821
ENSG00000241360	60	4677	0.0926120
ENSG00000241370	21	3430	0.0679194
ENSG00000241399	37	2417	0.0478604
ENSG00000241404	67	6519	0.1290866
ENSG00000241468	15	1282	0.0253856
ENSG00000241476	1	186	0.0036831
ENSG00000241484	19	1200	0.0237619
ENSG00000241489	9	287	0.0056831
ENSG00000241553	68	7085	0.1402943
ENSG00000241563	27	2370	0.0469298
ENSG00000241595	13	604	0.0119602
ENSG00000241598	6	416	0.0082375
ENSG00000241635	31	1421	0.0281381
ENSG00000241644	25	2332	0.0461773
ENSG00000241685	38	3984	0.0788895
ENSG00000241690	25	2147	0.0425140
ENSG00000241697	41	4704	0.0931467
ENSG00000241794	4	191	0.0037821
ENSG00000241837	19	1404	0.0278014
ENSG00000241839	27	2110	0.0417814
ENSG00000241852	67	4199	0.0831469
ENSG00000241878	23	1941	0.0384349
ENSG00000241935	33	2800	0.0554444
ENSG00000241945	39	3823	0.0757015
ENSG00000241962	24	2357	0.0466723
ENSG00000241973	11	633	0.0125344
ENSG00000242019	0	0	0.0000000
ENSG00000242028	56	5878	0.1163937
ENSG00000242110	25	2000	0.0396032
ENSG00000242114	48	3544	0.0701768
ENSG00000242120	43	4369	0.0865131
ENSG00000242173	24	1438	0.0284747
ENSG00000242220	45	2662	0.0527118
ENSG00000242221	2	220	0.0043563
ENSG00000242247	20	2265	0.0448506
ENSG00000242252	24	1979	0.0391873
ENSG00000242259	25	2282	0.0451872
ENSG00000242265	59	6712	0.1329083
ENSG00000242362	20	1805	0.0357419
ENSG00000242366	16	466	0.0092275
ENSG00000242372	41	5165	0.1022752
ENSG00000242389	2	206	0.0040791
ENSG00000242419	34	4208	0.0833251
ENSG00000242441	39	3679	0.0728500
ENSG00000242485	21	1386	0.0274450
ENSG00000242498	10	1372	0.0271678
ENSG00000242515	17	488	0.0096632
ENSG00000242550	12	386	0.0076434
ENSG00000242574	57	5499	0.1088889
ENSG00000242612	59	2900	0.0574246
ENSG00000242616	25	2615	0.0517812
ENSG00000242689	45	4638	0.0918398
ENSG00000242715	32	2400	0.0475238
ENSG00000242732	45	4787	0.0947902
ENSG00000242802	23	2197	0.0435041
ENSG00000242852	5	188	0.0037227
ENSG00000242866	27	2220	0.0439595
ENSG00000242875	1	31	0.0006138
ENSG00000242950	58	3774	0.0747312
ENSG00000243056	48	8464	0.1676006
ENSG00000243073	0	0	0.0000000
ENSG00000243130	0	0	0.0000000
ENSG00000243137	0	0	0.0000000
ENSG00000243147	29	1825	0.0361379
ENSG00000243156	12	924	0.0182967
ENSG00000243207	30	2489	0.0492862
ENSG00000243232	60	3839	0.0760183
ENSG00000243244	22	2009	0.0397814
ENSG00000243279	26	2353	0.0465931
ENSG00000243284	32	2612	0.0517217
ENSG00000243317	35	3389	0.0671076
ENSG00000243335	3	273	0.0054058
ENSG00000243364	107	8289	0.1641354
ENSG00000243414	22	2393	0.0473852
ENSG00000243449	3	367	0.0072672
ENSG00000243477	95	6910	0.1368290
ENSG00000243480	23	2075	0.0410883
ENSG00000243489	34	1160	0.0229698
ENSG00000243501	1	320	0.0063365
ENSG00000243509	50	2737	0.0541969
ENSG00000243543	4	187	0.0037029
ENSG00000243566	11	579	0.0114651
ENSG00000243627	8	651	0.0128908
ENSG00000243646	6	226	0.0044752
ENSG00000243649	52	4619	0.0914635
ENSG00000243660	6	1384	0.0274054
ENSG00000243667	28	3974	0.0786915
ENSG00000243678	28	2031	0.0402170
ENSG00000243696	23	1730	0.0342567
ENSG00000243708	26	2046	0.0405140
ENSG00000243709	33	1712	0.0339003
ENSG00000243710	15	1206	0.0238807
ENSG00000243716	8	2068	0.0409497
ENSG00000243725	26	2561	0.0507119
ENSG00000243729	8	989	0.0195838
ENSG00000243749	51	5785	0.1145522
ENSG00000243772	0	0	0.0000000
ENSG00000243789	35	2714	0.0537415
ENSG00000243811	0	0	0.0000000
ENSG00000243896	0	0	0.0000000
ENSG00000243910	142	13041	0.2582325
ENSG00000243927	16	969	0.0191877
ENSG00000243943	24	1267	0.0250886
ENSG00000243955	20	844	0.0167125
ENSG00000243978	57	5912	0.1170670
ENSG00000243989	91	7868	0.1557989
ENSG00000244005	42	6697	0.1326112
ENSG00000244020	15	1049	0.0207719
ENSG00000244025	5	261	0.0051682
ENSG00000244038	14	1814	0.0359201
ENSG00000244045	63	4769	0.0944338
ENSG00000244057	7	253	0.0050098
ENSG00000244067	15	851	0.0168512
ENSG00000244094	3	162	0.0032079
ENSG00000244115	8	725	0.0143562
ENSG00000244122	23	678	0.0134255
ENSG00000244165	43	3490	0.0691075
ENSG00000244187	8	308	0.0060989
ENSG00000244219	26	3453	0.0683749
ENSG00000244234	26	3213	0.0636225
ENSG00000244242	7	329	0.0065147
ENSG00000244255	55	6866	0.1359577
ENSG00000244274	25	1926	0.0381379
ENSG00000244355	69	4983	0.0986713
ENSG00000244362	8	556	0.0110097
ENSG00000244395	0	0	0.0000000
ENSG00000244405	36	3371	0.0667512
ENSG00000244411	11	743	0.0147126
ENSG00000244414	1	10	0.0001980
ENSG00000244462	33	4216	0.0834835
ENSG00000244474	27	855	0.0169304
ENSG00000244476	26	1852	0.0366725
ENSG00000244486	10	1792	0.0354844
ENSG00000244509	0	0	0.0000000
ENSG00000244537	11	653	0.0129304
ENSG00000244588	24	1781	0.0352666
ENSG00000244607	15	1375	0.0272272
ENSG00000244617	12	457	0.0090493
ENSG00000244623	11	1293	0.0256035
ENSG00000244624	9	722	0.0142967
ENSG00000244687	17	1659	0.0328508
ENSG00000244693	6	461	0.0091285
ENSG00000244694	7	487	0.0096434
ENSG00000244731	119	10392	0.2057781
ENSG00000244734	36	1655	0.0327716
ENSG00000244752	28	1712	0.0339003
ENSG00000244754	7	295	0.0058415
ENSG00000245680	8	531	0.0105146
ENSG00000245848	20	1378	0.0272866
ENSG00000246705	9	1514	0.0299796
ENSG00000246922	34	4661	0.0922952
ENSG00000247077	30	3516	0.0696224
ENSG00000247315	16	1027	0.0203362
ENSG00000247595	20	2132	0.0422170
ENSG00000247596	66	6017	0.1191462
ENSG00000247626	22	1995	0.0395042
ENSG00000247746	6	769	0.0152274
ENSG00000248098	19	2581	0.0511079
ENSG00000248099	46	3313	0.0656027
ENSG00000248109	10	758	0.0150096
ENSG00000248144	4	271	0.0053662
ENSG00000248167	6	799	0.0158215
ENSG00000248235	89	5196	0.1028891
ENSG00000248329	24	1629	0.0322568
ENSG00000248383	43	2428	0.0480783
ENSG00000248385	28	3001	0.0594246
ENSG00000248405	5	428	0.0084751
ENSG00000248483	46	4092	0.0810281
ENSG00000248485	64	4989	0.0987901
ENSG00000248487	80	7231	0.1431853
ENSG00000248592	48	4765	0.0943546
ENSG00000248643	30	1908	0.0377814
ENSG00000248672	40	2975	0.0589097
ENSG00000248710	8	793	0.0157027
ENSG00000248712	21	1957	0.0387517
ENSG00000248713	17	1260	0.0249500
ENSG00000248746	37	3879	0.0768104
ENSG00000248751	42	5098	0.1009485
ENSG00000248767	9	783	0.0155046
ENSG00000248771	20	1562	0.0309301
ENSG00000248871	29	5090	0.1007901
ENSG00000248905	14	759	0.0150294
ENSG00000248919	15	1282	0.0253856
ENSG00000248920	0	0	0.0000000
ENSG00000248933	0	0	0.0000000
ENSG00000248993	44	4893	0.0968892
ENSG00000249104	0	0	0.0000000
ENSG00000249115	3	277	0.0054850
ENSG00000249139	4	238	0.0047128
ENSG00000249141	7	666	0.0131879
ENSG00000249156	0	0	0.0000000
ENSG00000249158	149	9124	0.1806697
ENSG00000249209	19	1788	0.0354052
ENSG00000249222	2	105	0.0020792
ENSG00000249240	27	2110	0.0417814
ENSG00000249242	10	462	0.0091483
ENSG00000249319	12	732	0.0144948
ENSG00000249437	0	0	0.0000000
ENSG00000249471	8	1249	0.0247322
ENSG00000249481	46	3108	0.0615433
ENSG00000249581	14	1211	0.0239797
ENSG00000249590	48	3580	0.0708897
ENSG00000249624	10	510	0.0100988
ENSG00000249662	18	1286	0.0254648
ENSG00000249693	35	2792	0.0552860
ENSG00000249709	5	190	0.0037623
ENSG00000249715	39	4247	0.0840973
ENSG00000249751	19	1147	0.0227124
ENSG00000249773	3	608	0.0120394
ENSG00000249811	0	0	0.0000000
ENSG00000249853	51	4234	0.0838399
ENSG00000249860	3	387	0.0076632
ENSG00000249861	0	0	0.0000000
ENSG00000249884	26	2250	0.0445536
ENSG00000249915	18	2250	0.0445536
ENSG00000249931	0	0	0.0000000
ENSG00000249961	51	4279	0.0847310
ENSG00000249967	33	2851	0.0564543
ENSG00000249992	17	1100	0.0217817
ENSG00000250021	10	1372	0.0271678
ENSG00000250067	43	4378	0.0866913
ENSG00000250120	124	8524	0.1687887
ENSG00000250151	68	6990	0.1384131
ENSG00000250254	9	344	0.0068117
ENSG00000250264	42	2895	0.0573256
ENSG00000250298	27	1984	0.0392863
ENSG00000250305	11	932	0.0184551
ENSG00000250312	0	0	0.0000000
ENSG00000250317	69	5186	0.1026910
ENSG00000250349	24	1721	0.0340785
ENSG00000250361	6	485	0.0096038
ENSG00000250366	25	1470	0.0291083
ENSG00000250374	10	384	0.0076038
ENSG00000250423	14	907	0.0179600
ENSG00000250424	32	2225	0.0440585
ENSG00000250479	27	2837	0.0561771
ENSG00000250506	22	1857	0.0367716
ENSG00000250510	34	1369	0.0271084
ENSG00000250565	44	4702	0.0931071
ENSG00000250571	3	276	0.0054652
ENSG00000250641	74	5894	0.1167106
ENSG00000250644	1	45	0.0008911
ENSG00000250673	44	3354	0.0664145
ENSG00000250709	32	2400	0.0475238
ENSG00000250719	61	5255	0.1040573
ENSG00000250722	0	0	0.0000000
ENSG00000250741	23	2200	0.0435635
ENSG00000250745	0	0	0.0000000
ENSG00000250782	0	0	0.0000000
ENSG00000250799	44	4009	0.0793846
ENSG00000250803	43	3265	0.0646522
ENSG00000250821	20	1306	0.0258609
ENSG00000250844	0	0	0.0000000
ENSG00000250913	0	0	0.0000000
ENSG00000251012	2	558	0.0110493
ENSG00000251154	6	684	0.0135443
ENSG00000251184	38	4119	0.0815627
ENSG00000251192	20	1833	0.0362963
ENSG00000251201	6	616	0.0121978
ENSG00000251246	107	8278	0.1639175
ENSG00000251247	4	698	0.0138215
ENSG00000251258	20	1266	0.0250688
ENSG00000251287	3	363	0.0071880
ENSG00000251322	22	1795	0.0355439
ENSG00000251349	12	1520	0.0300984
ENSG00000251357	19	1824	0.0361181
ENSG00000251369	9	540	0.0106929
ENSG00000251380	40	3137	0.0621176
ENSG00000251493	18	1327	0.0262767
ENSG00000251503	21	2008	0.0397616
ENSG00000251537	11	838	0.0165937
ENSG00000251569	11	608	0.0120394
ENSG00000251655	1	63	0.0012475
ENSG00000251664	159	9272	0.1836003
ENSG00000251692	41	3346	0.0662561
ENSG00000253117	18	906	0.0179402
ENSG00000253148	35	2488	0.0492663
ENSG00000253159	263	11914	0.2359161
ENSG00000253250	32	2925	0.0579196
ENSG00000253251	45	4693	0.0929289
ENSG00000253276	16	1037	0.0205342
ENSG00000253293	98	11823	0.2341142
ENSG00000253304	31	4378	0.0866913
ENSG00000253305	235	9474	0.1876002
ENSG00000253309	10	843	0.0166927
ENSG00000253313	60	3853	0.0762955
ENSG00000253352	56	4940	0.0978198
ENSG00000253368	28	2208	0.0437219
ENSG00000253457	14	1645	0.0325736
ENSG00000253485	164	8958	0.1773826
ENSG00000253506	32	3320	0.0657413
ENSG00000253537	204	9312	0.1843924
ENSG00000253548	10	524	0.0103760
ENSG00000253598	34	2323	0.0459991
ENSG00000253626	7	584	0.0115641
ENSG00000253649	26	1694	0.0335439
ENSG00000253710	24	1347	0.0266727
ENSG00000253719	8	925	0.0183165
ENSG00000253729	24	2790	0.0552464
ENSG00000253731	202	9401	0.1861547
ENSG00000253767	234	10503	0.2079761
ENSG00000253797	19	1679	0.0332469
ENSG00000253831	55	5672	0.1123146
ENSG00000253846	230	9497	0.1880557
ENSG00000253873	249	10787	0.2135997
ENSG00000253910	140	7972	0.1578583
ENSG00000253953	228	10293	0.2038177
ENSG00000253958	7	261	0.0051682
ENSG00000254004	6	900	0.0178214
ENSG00000254087	11	660	0.0130690
ENSG00000254093	50	5217	0.1033049
ENSG00000254122	235	9890	0.1958377
ENSG00000254126	1	144	0.0028514
ENSG00000254206	2	386	0.0076434
ENSG00000254221	98	6203	0.1228293
ENSG00000254245	74	4988	0.0987703
ENSG00000254402	32	3590	0.0710877
ENSG00000254413	39	3467	0.0686521
ENSG00000254415	7	1368	0.0270886
ENSG00000254440	30	2550	0.0504940
ENSG00000254445	38	3885	0.0769292
ENSG00000254466	12	1990	0.0394052
ENSG00000254469	25	2229	0.0441377
ENSG00000254470	40	3400	0.0673254
ENSG00000254505	80	6447	0.1276608
ENSG00000254521	0	0	0.0000000
ENSG00000254535	8	562	0.0111285
ENSG00000254536	15	1178	0.0233263
ENSG00000254550	9	954	0.0188907
ENSG00000254553	6	219	0.0043365
ENSG00000254585	13	2185	0.0432665
ENSG00000254598	25	2472	0.0489495
ENSG00000254636	38	3486	0.0690283
ENSG00000254647	24	1663	0.0329300
ENSG00000254656	20	1375	0.0272272
ENSG00000254673	25	2312	0.0457813
ENSG00000254685	8	994	0.0196828
ENSG00000254692	79	6389	0.1265123
ENSG00000254706	21	1732	0.0342964
ENSG00000254709	0	0	0.0000000
ENSG00000254726	20	2196	0.0434843
ENSG00000254732	35	4256	0.0842756
ENSG00000254737	12	607	0.0120196
ENSG00000254772	100	11748	0.2326291
ENSG00000254788	16	1126	0.0222966
ENSG00000254806	48	3465	0.0686125
ENSG00000254827	27	1590	0.0314845
ENSG00000254834	17	1873	0.0370884
ENSG00000254852	1	74	0.0014653
ENSG00000254858	59	4121	0.0816023
ENSG00000254870	76	5671	0.1122948
ENSG00000254901	63	4136	0.0818994
ENSG00000254959	6	335	0.0066335
ENSG00000254979	25	2699	0.0534445
ENSG00000254986	30	3049	0.0603750
ENSG00000254995	41	2316	0.0458605
ENSG00000254996	59	4986	0.0987307
ENSG00000254997	1	90	0.0017821
ENSG00000254999	38	3112	0.0616225
ENSG00000255009	0	0	0.0000000
ENSG00000255012	26	2518	0.0498604
ENSG00000255054	39	3206	0.0634839
ENSG00000255071	29	2372	0.0469694
ENSG00000255072	14	1071	0.0212075
ENSG00000255073	28	2273	0.0450090
ENSG00000255104	12	812	0.0160789
ENSG00000255112	15	1330	0.0263361
ENSG00000255150	25	1329	0.0263163
ENSG00000255151	0	0	0.0000000
ENSG00000255152	81	5879	0.1164135
ENSG00000255154	20	1728	0.0342171
ENSG00000255181	42	2506	0.0496228
ENSG00000255192	68	7970	0.1578187
ENSG00000255223	5	494	0.0097820
ENSG00000255245	29	1858	0.0367914
ENSG00000255251	1	28	0.0005544
ENSG00000255274	28	1233	0.0244154
ENSG00000255292	65	5637	0.1116216
ENSG00000255298	24	1158	0.0229302
ENSG00000255302	29	2700	0.0534643
ENSG00000255307	41	4591	0.0909091
ENSG00000255330	7	209	0.0041385
ENSG00000255339	41	4347	0.0860775
ENSG00000255346	8	493	0.0097622
ENSG00000255359	7	422	0.0083563
ENSG00000255374	2	142	0.0028118
ENSG00000255378	0	0	0.0000000
ENSG00000255393	0	0	0.0000000
ENSG00000255398	23	2115	0.0418804
ENSG00000255408	49	2590	0.0512861
ENSG00000255423	7	575	0.0113859
ENSG00000255432	66	5909	0.1170076
ENSG00000255439	60	4993	0.0988693
ENSG00000255501	11	783	0.0155046
ENSG00000255508	116	13556	0.2684303
ENSG00000255524	26	1857	0.0367716
ENSG00000255526	87	7329	0.1451258
ENSG00000255529	36	3971	0.0786321
ENSG00000255552	83	6764	0.1339379
ENSG00000255561	38	3741	0.0740777
ENSG00000255582	16	2393	0.0473852
ENSG00000255587	37	1982	0.0392467
ENSG00000255639	32	3075	0.0608899
ENSG00000255641	2	188	0.0037227
ENSG00000255663	22	2537	0.0502366
ENSG00000255690	42	2357	0.0466723
ENSG00000255713	12	1082	0.0214253
ENSG00000255730	24	3769	0.0746322
ENSG00000255804	4	173	0.0034257
ENSG00000255819	2	188	0.0037227
ENSG00000255823	36	2679	0.0530485
ENSG00000255833	36	2949	0.0583949
ENSG00000255835	26	809	0.0160195
ENSG00000255837	1	107	0.0021188
ENSG00000255855	8	807	0.0159799
ENSG00000255872	23	2034	0.0402764
ENSG00000255974	19	1305	0.0258411
ENSG00000256029	51	3504	0.0693848
ENSG00000256043	14	847	0.0167719
ENSG00000256045	1	603	0.0119404
ENSG00000256053	31	4623	0.0915427
ENSG00000256060	11	1220	0.0241579
ENSG00000256061	29	2932	0.0580583
ENSG00000256087	3	121	0.0023960
ENSG00000256100	21	1776	0.0351676
ENSG00000256162	15	846	0.0167521
ENSG00000256188	3	207	0.0040989
ENSG00000256206	30	2868	0.0567910
ENSG00000256222	26	2050	0.0405933
ENSG00000256223	20	1793	0.0355042
ENSG00000256229	0	0	0.0000000
ENSG00000256235	22	1891	0.0374448
ENSG00000256269	58	6721	0.1330865
ENSG00000256294	10	707	0.0139997
ENSG00000256349	43	4795	0.0949486
ENSG00000256394	22	1143	0.0226332
ENSG00000256407	31	3370	0.0667313
ENSG00000256436	2	177	0.0035049
ENSG00000256453	57	5106	0.1011069
ENSG00000256463	29	3535	0.0699986
ENSG00000256500	31	4623	0.0915427
ENSG00000256514	80	7045	0.1395022
ENSG00000256525	75	8517	0.1686501
ENSG00000256537	2	196	0.0038811
ENSG00000256566	3	299	0.0059207
ENSG00000256574	0	0	0.0000000
ENSG00000256591	39	5259	0.1041365
ENSG00000256618	0	0	0.0000000
ENSG00000256646	14	699	0.0138413
ENSG00000256660	17	713	0.0141185
ENSG00000256671	1	93	0.0018415
ENSG00000256683	13	3800	0.0752460
ENSG00000256713	18	649	0.0128512
ENSG00000256762	20	1670	0.0330687
ENSG00000256771	0	0	0.0000000
ENSG00000256797	3	304	0.0060197
ENSG00000256806	30	2073	0.0410487
ENSG00000256812	41	2776	0.0549692
ENSG00000256825	20	1793	0.0355042
ENSG00000256861	35	3725	0.0737609
ENSG00000256870	11	562	0.0111285
ENSG00000256892	6	765	0.0151482
ENSG00000256950	18	1386	0.0274450
ENSG00000256966	34	2399	0.0475040
ENSG00000256977	5	709	0.0140393
ENSG00000256980	3	825	0.0163363
ENSG00000257008	48	3834	0.0759193
ENSG00000257017	22	1379	0.0273064
ENSG00000257046	5	408	0.0080790
ENSG00000257057	25	2594	0.0513653
ENSG00000257062	7	626	0.0123958
ENSG00000257065	32	2815	0.0557415
ENSG00000257093	40	2216	0.0438803
ENSG00000257103	10	1295	0.0256431
ENSG00000257108	35	2278	0.0451080
ENSG00000257115	0	0	0.0000000
ENSG00000257138	10	919	0.0181977
ENSG00000257184	99	11884	0.2353221
ENSG00000257207	1	93	0.0018415
ENSG00000257218	28	2282	0.0451872
ENSG00000257315	21	1201	0.0237817
ENSG00000257335	9	796	0.0157621
ENSG00000257341	32	2964	0.0586919
ENSG00000257355	2	107	0.0021188
ENSG00000257365	37	3103	0.0614443
ENSG00000257390	42	4624	0.0915625
ENSG00000257411	47	5238	0.1037207
ENSG00000257446	2	107	0.0021188
ENSG00000257520	19	2132	0.0422170
ENSG00000257524	48	3909	0.0774044
ENSG00000257529	59	5392	0.1067702
ENSG00000257591	3	120	0.0023762
ENSG00000257594	25	1995	0.0395042
ENSG00000257704	31	4203	0.0832261
ENSG00000257727	77	8268	0.1637195
ENSG00000257743	46	3529	0.0698798
ENSG00000257767	29	2069	0.0409695
ENSG00000257921	109	13886	0.2749648
ENSG00000257923	42	4022	0.0796420
ENSG00000257949	34	2784	0.0551276
ENSG00000257950	28	2115	0.0418804
ENSG00000257987	47	5929	0.1174036
ENSG00000258052	16	1795	0.0355439
ENSG00000258064	48	6346	0.1256609
ENSG00000258083	6	538	0.0106533
ENSG00000258102	32	2801	0.0554642
ENSG00000258223	16	776	0.0153660
ENSG00000258227	8	318	0.0062969
ENSG00000258289	55	4246	0.0840775
ENSG00000258311	61	6436	0.1274430
ENSG00000258315	29	2541	0.0503158
ENSG00000258366	14	1272	0.0251876
ENSG00000258388	61	5686	0.1125918
ENSG00000258405	8	445	0.0088117
ENSG00000258417	24	2125	0.0420784
ENSG00000258429	52	5190	0.1027702
ENSG00000258436	15	834	0.0165145
ENSG00000258453	0	0	0.0000000
ENSG00000258461	30	2399	0.0475040
ENSG00000258465	54	6309	0.1249282
ENSG00000258466	26	1767	0.0349894
ENSG00000258472	64	7203	0.1426308
ENSG00000258484	38	3148	0.0623354
ENSG00000258529	39	3772	0.0746916
ENSG00000258539	28	2867	0.0567712
